관광지명,관광지구분,소재지도로명주소,소재지지번주소,위도,경도,면적,공공편익시설정보,숙박시설정보,운동및오락시설정보,휴양및문화시설정보,접객시설정보,지원시설정보,지정일자,수용인원수,주차가능수,데이터기준일자,,
남대문시장,전통시장,중구 남대문시장4길 21(남창동 49),,,,,,,,,,,,,,,,
남평화시장,전통시장,중구 장충단로 282-10,,,,,,,,,,,,,,,,
동평화시장,전통시장,중구 청계천로 318(신당1동 217-92),,,,,,,,,,,,,,,,
동화시장 ,전통시장,중구 장충단로13길 20(을지로6가 17-2),,,,,,,,,,,,,,,,
방산종합시장,전통시장,중구 동호로37길 20(주교동 19-1),,,,,,,,,,,,,,,,
삼익패션타운 ,전통시장,중구 남대문시장8길 7(남창동 5),,,,,,,,,,,,,,,,
서울중앙시장 ,전통시장,중구 퇴계로85길 22(황학동 409),,,,,,,,,,,,,,,,
숭례문 수입상가 ,전통시장,중구 남대문시장4길 28-16(남창동 51-1),,,,,,,,,,,,,,,,
신중부시장 ,전통시장,중구 을지로32길 24(오장동 44-2),,,,,,,,,,,,,,,,
신평화패션타운,전통시장,중구 장충단로 282-10(신당1동 772),,,,,,,,,,,,,,,,
에리어식스 ,전통시장,중구 마장로 19(신당동 776),,,,,,,,,,,,,,,,
외국관광객의 명소 - 남대문시장,전통시장,,,,,,,,,,,,,,,,,
자유상가,전통시장,중구 동호로 249(장충동2가 202),,,,,,,,,,,,,,,,
제일평화시장 ,전통시장,중구 마장로 11(신당동 775)  ,,,,,,,,,,,,,,,,
중부시장 ,전통시장,서울특별시 중구 을지로 36길 35,,,,,,,,,,,,,,,,
청평화시장 ,전통시장,중구 청계천로 334(신당1동 217-91),,,,,,,,,,,,,,,,
통일시장 ,전통시장,중구 장충단로13길 20(을지로6가 17-2),,,,,,,,,,,,,,,,
평화시장 ,전통시장,중구 장충단로13길 20(을지로6가 17) 청계5~8가 일대,,,,,,,,,,,,,,,,
약현성당(藥峴聖堂),국보/사적,중구 청파로 447-1(중림동 149-2번지),,,,,,,,,,,,,,,,
정동교회(貞洞敎會),국보/사적,중구 정동길 46(정동 34-3),,,,,,,,,,,,,,,,
중명전(重明殿),국보/사적,중구 정동길 41-11(정동 1-11),,,,,,,,,,,,,,,,
청계천 유적,국보/사적,중구 남대문로(남대문로 1가 108-2) 등,,,,,,,,,,,,,,,,
한국은행 본관(韓國銀行本館),국보/사적,중구 남대문로 39(남대문로 3가 110),,,,,,,,,,,,,,,,
환구단( 丘壇),국보/사적,중구 소공로112(소공동 87-14),,,,,,,,,,,,,,,,
경운궁 양이재(慶運宮養怡齋),유형/등록문화재,중구 세종대로21길 15(정동 3),,,,,,,,,,,,,,,,
경운궁 양이재(慶運宮養怡齋),유형/등록문화재,중구 세종대로19길 16(정동 3),,,,,,,,,,,,,,,,
경희궁 숭정전(慶喜宮崇政殿),유형/등록문화재,중구 필동로1길 30(장충동2가 192-5) (동국대학교 구내),,,,,,,,,,,,,,,,
경희궁 숭정전(慶喜宮崇政殿),유형/등록문화재,중구  필동로1길 30(장충동2가 192-5) (동국대학교 구내),,,,,,,,,,,,,,,,
구 대법원 청사(舊大法院廳舍),유형/등록문화재,중구 덕수궁길 61(서소문동 37)  ,,,,,,,,,,,,,,,,
구 대법원 청사(舊大法院廳舍),유형/등록문화재,중구 덕수궁길 61(서소문동 37)  ,,,,,,,,,,,,,,,,
구 미국문화원(舊美國文化院),유형/등록문화재,중구 을지로23(을지로1가 63),,,,,,,,,,,,,,,,
덕수궁 미술관 ,전시장,중구 세종대로99(정동 5-1),,,,,,,,,,,,,,,,
서울시립미술관,전시장,중구 새문안로 45(서소문동 37),,,,,,,,,,,,,,,,
서울시립미술관 ,전시장,중구 덕수궁길 61(서소문동 37)  ,,,,,,,,,,,,,,,,
우표문화누리,전시장,서울시 중구 반포로1 POST TOWER 지하2층,,,,,,,,,,,,,,,,
우표문화누리 ,전시장,서울시 중구 반포로1 POST TOWER 지하2층 ,,,,,,,,,,,,,,,,
조선일보 미술관,전시장,중구 세종대로21길 30(태평로1가 61),,,,,,,,,,,,,,,,
조선일보 미술관 ,전시장,중구 세종대로 21길 30(태평로1가 61) ,,,,,,,,,,,,,,,,
삼성이노베이션뮤지엄,체험관광지,경기도 수원시 영통구 삼성로 129 삼성전자 삼성이노베이션뮤지엄,,37.25763665,127.0531333,,,,,,,,,,,,,
kbs수원센터,체험관광지,경기도 수원시 팔달구 인계로 123,,37.27006261,127.0333331,,,,,,,,,,,,,
플라잉수원,체험관광지,경기도 수원시 팔달구 지동 255-4,,37.28656812,127.0263377,,,,,,,,,,,,,
수원화성홍보관,체험관광지,경기도 수원시 팔달구 행궁로 11,,37.28079737,127.0151842,,,,,,,,,,,,,
전통식생활체험관,체험관광지,경기도 수원시 팔달구 정조로 893,,37.28764484,127.0144295,,,,,,,,,,,,,
예절교육관,체험관광지,경기도 수원시 팔달구 정조로 893,,37.28764484,127.0144295,,,,,,,,,,,,,
화성행궁,체험관광지,경기도 수원시 팔달구 정조로 825,,37.28188483,127.0143989,,,,,,,,,,,,,
수원시기후변화체험교육관 두드림,체험관광지,경기도 수원시 권선구 호매실로 46-38 기후변화체험관,,37.25784648,126.9686443,,,,,,,,,,,,,
칠보생태환경체험교육관,체험관광지,경기도 수원시 권선구 서수원로 577번길 225,,37.276469,126.9450176,,,,,,,,,,,,,
니나노 공정여행,체험관광지,경기도 수원시 영통구,,,,,,,,,,,,,,,,
칠보산,자연관광지,경기도 수원시 권선구 금호동 온정로91번길 445-30,,,,,,,,,,,,,,,,
광교산,자연관광지,경기도 수원시 장안구 상·하광교동,,,,,,,,,,,,,,,,
인계예술공원,자연관광지,경기도 수원시 팔달구 동수원로 335,,37.25911352,127.0363553,,,,,,,,,,,,,
만석공원,자연관광지,경기도 수원시 장안구 송죽동 434,,,,,,,,,,,,,,,,
효원공원,자연관광지,경기도 수원시 팔달구 동수원로 399,,37.26491253,127.0394438,,,,,,,,,,,,,
월화원,자연관광지,경기도 수원시 팔달구 동수원로 399,,37.26491253,127.0394438,,,,,,,,,,,,,
수원공방거리,자연관광지,경기도 수원시 팔달구 행궁로,,,,,,,,,,,,,,,,
서호(축만제),자연관광지,경기도 수원시 팔달구 화서동 436-1,,37.27807292,126.9887312,,,,,,,,,,,,,
광교저수지,자연관광지,경기도 수원시 장안구 하광교동,,,,,,,,,,,,,,,,
광교호수공원,자연관광지,경기도 수원시 영통구 광교호수공원로 102,,37.27510032,127.0637796,,,,,,,,,,,,,
광교산 산림욕장,자연관광지,경기도 수원시 장안구 파장동,,,,,,,,,,,,,,,,
효행공원,자연관광지,경기도 수원시 장안구 파장동 39-6,,37.32459622,126.9874755,,,,,,,,,,,,,
봉녕사,테마관광지,경기도 수원시 팔달구 창룡대로 236-54,,37.29058856,127.0382494,,,,,,,,,,,,,
팔달사,테마관광지,경기도 수원시 팔달구 행궁로 68,,37.27630791,127.0150551,,,,,,,,,,,,,
수원사(용주사수원포교당),테마관광지,경기도 수원시 팔달구 수원천로 300,,37.28020804,127.0187639,,,,,,,,,,,,,
수원온수골온천,테마관광지,경기도 수원시 권선구 동수원로 232,,37.2502553,127.0346956,,,,,,,,,,,,,
수원통닭거리,테마관광지,경기도 수원시 팔달구 정조로800번길 16,,37.27943729,127.0176407,,,,,,,,,,,,,
천주교북수동교회,테마관광지,경기도 수원시 팔달구 정조로 842,,37.28305692,127.0166701,,,,,,,,,,,,,
청련암,테마관광지,경기도 수원시 장안구 수일로 335,,37.3007132,127.0228533,,,,,,,,,,,,,
묘수사,테마관광지,경기도 수원시 팔달구 화서문로71번길 2-6,,37.28613706,127.0160299,,,,,,,,,,,,,
수원광주이씨고택수원광주이씨고택,역사관광지,경기도 수원시 장안구 파장천로 56-9 (파장동),,37.30975694,126.9974053,,,,,,,,,,,,,
서북공심돈,역사관광지,경기도 수원시 장안구 영화동 372-1,,37.28587648,127.0093322,,,,,,,,,,,,,
동북공심돈,역사관광지,경기도 수원시 장안구 연무동 산21-8,,37.28943373,127.0245004,,,,,,,,,,,,,
창성사지 진각국사탑비,역사관광지,경기도 수원시 팔달구 수원천로392번길 372(매향동),,,,,,,,,,,,,,,,
화홍문,역사관광지,경기도 수원시 팔달구 북수동 420,,37.28851589,127.0164145,,,,,,,,,,,,,
화성행궁,역사관광지,경기도 수원시 팔달구 정조로 825,,37.28188483,127.0143989,,,,,,,,,,,,,
장안문,역사관광지,경기도 수원시 팔달구 정조로 910,,37.28887902,127.0142524,,,,,,,,,,,,,
서장대,역사관광지,경기도 수원시 팔달구 남창동 55-23,,37.28059641,127.0102226,,,,,,,,,,,,,
항미정,역사관광지,경기도 수원시 권선구 수인로 126(서둔동),,37.27419333,126.9839485,,,,,,,,,,,,,
화령전,역사관광지,경기도 수원시 팔달구 신풍로 23번길 15,,37.2829952,127.0126094,,,,,,,,,,,,,
수원행궁동벽화골목,역사관광지,경기도 수원시 팔달구 화서문로 82-6,,37.28581497,127.0166186,,,,,,,,,,,,,
수원향교,역사관광지,경기도 수원시 팔달구 향교로 107-9,,37.27285258,127.0121333,,,,,,,,,,,,,
심온선생묘,역사관광지,경기도 수원시 영통구 이의동 산13-10,,37.29634508,127.0527544,,,,,,,,,,,,,
효원의종,역사관광지,경기도 수원시 팔달구 정조로 825 (남창동),,37.28188483,127.0143989,,,,,,,,,,,,,
팔달문,역사관광지,경기도 수원시 팔달구 정조로 780,,37.27757674,127.0167389,,,,,,,,,,,,,
창룡문,역사관광지,경기도 수원시 팔달구 경수대로 697,,37.28736627,127.0257579,,,,,,,,,,,,,
화서문,역사관광지,경기도 수원시 팔달구 장안동 332,,37.2868224,127.0117794,,,,,,,,,,,,,
방화수류정,역사관광지,경기도 수원시 팔달구 수원천로 392번길 44-6,,37.28753364,127.0180967,,,,,,,,,,,,,
수원화성,역사관광지,경기도 수원시 팔달구 행궁로 11,,37.28079737,127.0151842,,,,,,,,,,,,,
연무대(동장대),역사관광지,경기도 수원시 장안구 파장천로 56-10 (파장동),,37.28079737,127.0151842,,,,,,,,,,,,,
만석,근린공원,경기도 수원시 장안구 정조로 1067,경기도 수원시 장안구 송죽동 316,37.30064243,127.0042635,329004.3,,,,,,,,,,,,
정자,근린공원,경기도 수원시 장안구 만석로 65,경기도 수원시 장안구 정자동 869-1,37.29766409,126.9883063,51089.5,,,,,,,,,,,,
일월,근린공원,,경기도 수원시 장안구 율전동 480,37.29012545,126.9702049,33713,,,,,,,,,,,,
퉁소바위,근린공원,경기도 수원시 장안구 창룡대로151번길 13 (연무동),경기도 수원시 장안구 연무동 산21-1,37.29797842,127.0316253,46817,,,,,,,,,,,,
밤밭,근린공원,경기도 수원시 장안구 하률로30번길 50 (천천동),경기도 수원시 장안구 천천동 575,37.30391689,126.964289,10465.7,,,,,,,,,,,,
샘내,근린공원,경기도 수원시 장안구 만석로5번길 21,경기도 수원시 장안구 천천동 520,37.29576471,126.9819051,15212.6,,,,,,,,,,,,
노송,근린공원,,경기도 수원시 장안구 이목동 산110,37.31448315,126.9873932,11337,,,,,,,,,,,,
광교,근린공원,경기도 수원시 장안구 광교산로 159,경기도 수원시 장안구 하광교동 393-2,37.30150454,127.0312636,25849,,,,,,,,,,,,
밤밭청개구리,근린공원,,경기도 수원시 장안구 율전동 124-1,37.30745789,126.9705906,25736,,,,,,,,,,,,
지지대공원,근린공원,,경기도 수원시 장안구 이목동 563,37.32506692,126.9859463,34538,,,,,,,,,,,,
효행공원,근린공원,,경기도 수원시 장안구 파장동 38-3,37.32160359,126.9881266,24800,,,,,,,,,,,,
정자문화공원,근린공원,경기도 수원시 장안구 이목로 24-25,경기도 수원시 장안구 정자동 947,37.3095764,126.9864004,39000,,,,,,,,,,,,
새싹문화공원,근린공원,경기도 수원시 장안구 수일로 164,경기도 수원시 장안구 조원동 198-14,37.30660898,127.0080955,3460,,,,,,,,,,,,
104호수변공원,근린공원,,경기도 수원시 장안구 이목동 519-138,37.31278844,126.982227,966,,,,,,,,,,,,
천천3,근린공원,경기도 수원시 장안구 덕영대로 623,경기도 수원시 장안구 정자동 925,37.29073825,126.986498,10634.8,,,,,,,,,,,,
여기산,근린공원,경기도 수원시 권선구 여기산로26번길 30,경기도 수원시 권선구 서둔동 256,37.28081077,126.9799827,54972,,,,,,,,,,,,
올림픽,근린공원,경기도 수원시 권선구 효원로256번길 16,경기도 수원시 권선구 권선동 1012,37.26147267,127.0285798,57559.1,,,,,,,,,,,,
구운,근린공원,경기도 수원시 권선구 구운로4번길 34,경기도 수원시 권선구 구운동 464,37.27849556,126.976192,52586,,,,,,,,,,,,
권선중앙,근린공원,경기도 수원시 권선구 권중로 171 (권선동),경기도 수원시 권선구 권선2동 1269,37.25115331,127.0310151,26338.3,,,,,,,,,,,,
권선,근린공원,경기도 수원시 권선구 덕영대로1207번길 26-6 (권선동),경기도 수원시 권선구 권선2동 1198,37.24950072,127.0234851,11500,,,,,,,,,,,,
오목천,근린공원,경기도 수원시 권선구 오목천로 96,경기도 수원시 권선구 고색동 980,37.24105541,126.973141,21121.3,,,,,,,,,,,,
탑동,근린공원,경기도 수원시 권선구 탑동로57번길 35,경기도 수원시 권선구 탑동 746-1,37.27311789,126.9720697,14574.3,,,,,,,,,,,,
권선늘푸른,근린공원,,경기도 수원시 권선구 곡선동 1310,37.24800774,127.0400804,33855.6,,,,,,,,,,,,
오목호수공원,근린공원,,경기도 수원시 권선구 오목천동 1171,37.24815347,126.9648203,27369.7,,,,,,,,,,,,
은하수공원,근린공원,경기도 수원시 권선구 평동로68번길 38 (평동),경기도 수원시 권선구 평동 45-13,37.25632198,126.9936415,9402,,,,,,,,,,,,
솔대,근린공원,경기도 수원시 권선구 서부로 1417 (고색동),경기도 수원시 권선구 고색동 992,37.23641486,126.9817029,10354,,,,,,,,,,,,
고색중보들,근린공원,경기도 수원시 권선구 오목천로 272 (고색동),경기도 수원시 권선구 고색동 1129,37.25004662,126.9875112,138326.5,,,,,,,,,,,,
들바람,근린공원,경기도 수원시 권선구 산업로92번길 113 (고색동),경기도 수원시 권선구 고색동 931,37.24072849,126.9783163,5186.7,,,,,,,,,,,,
고렴,근린공원,경기도 수원시 권선구 동수원로 114 (곡반정동),경기도 수원시 권선구 곡반정동 546,37.24070167,127.0291174,10571,,,,,,,,,,,,
산울림공원,근린공원,,경기도 수원시 권선구 금곡동 1059,37.27700835,126.9381876,23151.4,,,,,,,,,,,,
가온공원,근린공원,,경기도 수원시 권선구 금곡동 1096,37.27254431,126.9489339,14523,,,,,,,,,,,,
호매실공원,근린공원,,경기도 수원시 권선구 호매실동 1358,37.2713297,126.9489032,9844.1,,,,,,,,,,,,
매화공원,근린공원,,경기도 수원시 권선구 금곡동 1148,37.26887554,126.9495588,41049.9,,,,,,,,,,,,
바람소리공원,근린공원,경기도 수원시 권선구 서수원로577번길 202,경기도 수원시 권선구 금곡동 1068,37.27705532,126.9457828,17255.9,,,,,,,,,,,,
사랑뜰공원,근린공원,,경기도 수원시 권선구 호매실동 1370,37.26389808,126.9585584,16757.5,,,,,,,,,,,,
사랑뜰공원,근린공원,경기도 수원시 권선구 서수원로 431,경기도 수원시 권선구 호매실동 1378,37.26492402,126.9624048,16757.5,,,,,,,,,,,,
마중공원,근린공원,경기도 수원시 권선구 경수대로 124 (권선동),경기도 수원시 권선구 권선2동 1344,37.23994686,127.0189065,64604.5,,,,,,,,,,,,
대부둑공원,근린공원,경기도 수원시 권선구 호매실로 29-12 (고색동),경기도 수원시 권선구 고색동 1189,37.25572712,126.9694069,25106.8,,,,,,,,,,,,
105호 근린공원,근린공원,,경기도 수원시 권선구 오목천동 1179,37.23582137,126.975926,10191.8,,,,,,,,,,,,
배다리공원,근린공원,경기도 수원시 권선구 산업로156번길 171-33,경기도 수원시 권선구 고색동 1111,37.24029343,126.9850965,20928.8,,,,,,,,,,,,
고색체육공원,근린공원,경기도 수원시 권선구 오목천로152번길 29,경기도 수원시 권선구 고색동 917,37.24370905,126.9782807,13502.2,,,,,,,,,,,,
오목천체육공원,근린공원,,경기도 수원시 권선구 고색동 904-4,37.24740064,126.970053,45795,,,,,,,,,,,,
당수체육공원,근린공원,경기도 수원시 권선구 당수로 235,경기도 수원시 권선구 당수동 162-1,37.29290085,126.9433637,9063,,,,,,,,,,,,
1호체육공원,근린공원,경기도 수원시 권선구 서수원로577번길 171,경기도 수원시 권선구 금곡동 1071,37.27629039,126.9483114,61899.7,,,,,,,,,,,,
글모둠문화공원,근린공원,경기도 수원시 권선구 칠보로 169,경기도 수원시 권선구 호매실동 1369,37.26641239,126.9579934,8627.2,,,,,,,,,,,,
누리문화공원,근린공원,경기도 수원시 권선구 서수원로577번길 225,경기도 수원시 권선구 금곡동 1074,37.27647038,126.9450191,13056.4,,,,,,,,,,,,
